Id,SalePrice
2262,179156.93854412844
2263,311594.2696958652
2264,419096.1866732133
2265,159137.9083600039
2266,236579.39462160875
2267,354990.81416035705
2268,292810.8250612027
2269,161517.78952161185
2270,195891.5653765639
2271,210514.6281138999
2272,201014.58064927626
2273,164295.3486243756
2274,180455.25849027853
2275,181718.54101467176
2276,175508.61033470163
2277,195768.19172283536
2278,157552.1952671797
2279,121938.77431985151
2280,125098.45322846323
2281,196228.85930044454
2282,192924.43726211035
2283,129743.26814269656
2284,124494.97829105443
2285,150086.04383999325
2286,121557.00280954092
2287,269608.87389124604
2288,249423.89568929098
2289,311830.608154189
2290,365239.58044564707
2291,312735.92711439944
2292,330623.87447538687
2293,419434.5711467496
2294,354692.91201903607
2295,364869.0351088045
2296,276215.8153175663
2297,273252.90265395364
2298,270615.37532848824
2299,380384.48937317904
2300,283071.7641275124
2301,237461.07547317044
2302,222045.88630436748
2303,233998.64897331654
2304,219176.09386579573
2305,199786.66732057426
2306,199787.43219850742
2307,216023.7458832348
2308,232455.2419483877
2309,240359.9823864687
2310,207621.67275723355
2311,213819.99317075993
2312,195466.96267056998
2313,194599.07363383684
2314,174430.7847411594
2315,197469.57849627634
2316,202388.07590130463
2317,188295.03060451918
2318,179982.28096251935
2319,181784.85591009865
2320,192391.46682075202
2321,229281.47352380492
2322,203069.23098466737
2323,163838.2219207022
2324,183246.12119286673
2325,221844.48489695374
2326,179287.4828562552
2327,219828.21364062195
2328,228545.29672010185
2329,203810.90451477605
2330,212442.508277292
2331,331320.64961497515
2332,341931.1860218455
2333,296807.2325811632
2334,257570.1001912621
2335,241575.9167212609
2336,283564.24119174224
2337,197667.4206266727
2338,230264.6494904397
2339,234780.9392300444
2340,303401.2964887751
2341,230314.2267963274
2342,214162.704349955
2343,228694.01030966296
2344,221495.3420932811
2345,218233.60001639018
2346,187932.69549353555
2347,186876.8283474657
2348,213203.84755627558
2349,198926.1918164138
2350,240781.0736203595
2351,233465.8678889147
2352,244488.22543405034
2353,288864.36801844864
2354,161881.91585468454
2355,160074.08491385292
2356,161361.79022764173
2357,205968.37337773375
2358,190137.6300355397
2359,158822.33330709554
2360,123781.46168644508
2361,137108.9425942828
2362,259588.25851766908
2363,129795.12930970882
2364,175034.19068093615
2365,210601.27242542588
2366,170678.26318035912
2367,203743.3152561535
2368,201361.8316260978
2369,205754.2202088747
2370,182936.04733704228
2371,163380.16486914604
2372,177365.21408490656
2373,260526.00019896796
2374,289693.1682697048
2375,198907.13105587437
2376,300422.22905587597
2377,338707.8313351819
2378,135642.25609416692
2379,224799.01773087485
2380,133005.7101301344
2381,138846.11720408875
2382,210071.85510301887
2383,233608.24662061152
2384,256548.35966911764
2385,160398.1797078208
2386,120283.28430543622
2387,132665.1172418299
2388,102133.32336398213
2389,122482.33278759426
2390,133673.33452889236
2391,136739.2381859544
2392,119053.35069628118
2393,154572.87157093073
2394,123641.87337142894
2395,211853.97191073062
2396,152625.95594029647
2397,199322.54859498204
2398,118912.8688820437
2399,76286.42255568747
2400,81652.00257956631
2401,135118.58061932534
2402,128334.34804428894
2403,141089.7312906435
2404,149669.51955843312
2405,139639.34402091807
2406,128293.21504243332
2407,117752.7920733549
2408,138236.97777276576
2409,130890.42099775719
2410,204788.95349026815
2411,107476.07905310937
2412,161508.9580559542
2413,117292.01448075435
2414,157567.51717484443
2415,133777.10038380098
2416,112113.7044994587
2417,124328.54798237862
2418,138453.8947687282
2419,122854.21867849822
2420,120765.88101575652
2421,129885.5111622343
2422,108180.51048832764
2423,124557.8155495843
2424,182270.23354993548
2425,214853.0599660712
2426,139775.13219378
2427,125387.46282698723
2428,177831.99258678328
2429,120579.05333173003
2430,121737.48916219064
2431,104510.15882940231
2432,140130.18716955266
2433,137983.5735581021
2434,125837.96721239745
2435,155682.99319581882
2436,102687.73581302658
2437,108492.47300199846
2438,125016.37055921013
2439,111863.64415407606
2440,110986.89868468486
2441,96990.69465243274
2442,110232.765089515
2443,141642.48818941478
2444,124991.2808497778
2445,86344.33608289727
2446,135336.81855598412
2447,153219.96985426216
2448,130092.31234724924
2449,104245.31900396179
2450,139215.76913982647
2451,134239.09190364045
2452,171442.51516996138
2453,98006.19322035887
2454,145887.97288507043
2455,127582.31301403498
2456,124700.04225140765
2457,138103.03470481388
2458,122578.54109733635
2459,111482.85067360826
2460,122876.68907164792
2461,124170.23231243534
2462,146852.71761187236
2463,106026.28149301128
2464,179506.14934001476
2465,118000.579963304
2466,97813.67820217894
2467,124000.24237222402
2468,81927.85501228842
2469,80357.35568699121
2470,202988.88265976604
2471,239977.54808801974
2472,147100.56987168128
2473,124936.06201651681
2474,76466.73187778532
2475,228723.8352779788
2476,112148.96600515557
2477,115138.29567241881
2478,168898.44433113496
2479,101025.71978230274
2480,165565.98829646455
2481,116667.5157152573
2482,130731.35403620238
2483,111264.05242228843
2484,120233.01075002932
2485,131631.93116576454
2486,149469.7562303854
2487,187426.95054070564
2488,162459.70134475172
2489,149595.95790586798
2490,165511.09917662933
2491,99548.1409377225
2492,185036.0502533991
2493,147316.8330244767
2494,148655.182567492
2495,100221.0316582987
2496,254347.845495363
2497,143375.61121289287
2498,104445.67152410805
2499,98167.08468718575
2500,149812.33096526293
2501,131840.30626457624
2502,156100.65708482105
2503,102348.54365258283
2504,210676.6800159824
2505,213050.02569566137
2506,250392.13016200057
2507,288184.0595910523
2508,250544.25383687476
2509,217239.28752926894
2510,228033.01263580998
2511,185148.18423280388
2512,204099.30979518706
2513,204693.0398407543
2514,216080.35482801867
2515,145956.169659157
2516,170152.09603897372
2517,161639.18919348269
2518,159311.3078330002
2519,221188.3023302043
2520,207635.8148639987
2521,187914.62728902482
2522,221694.5042433237
2523,115651.21224426362
2524,145610.88969832016
2525,162145.61193315178
2526,125936.57846847213
2527,112459.4810595755
2528,122994.07257638514
2529,120180.42045519792
2530,138652.1451060299
2531,240475.02020287805
2532,224351.24926963684
2533,202890.27857330354
2534,224402.44424552817
2535,283752.58872378105
2536,245487.67044137188
2537,202879.7949156901
2538,180906.92171899384
2539,175289.85055588206
2540,200942.95507073135
2541,197057.1769311055
2542,177489.16659948725
2543,128787.08866288138
2544,124995.01131242716
2545,122771.5278123914
2546,132233.13422172566
2547,153543.05993635787
2548,157576.4317590867
2549,170066.65672718466
2550,1906078.3173853133
2551,145013.1189330261
2552,134205.76900533782
2553,78609.19305486254
2554,112482.04896595445
2555,116503.82823704089
2556,109501.5892383957
2557,102657.06991374864
2558,167015.08866978716
2559,112448.78319387973
2560,153192.33615218874
2561,126830.2587101028
2562,123287.085832458
2563,145246.98945223674
2564,164068.86071158206
2565,116094.55968511605
2566,151002.10307752775
2567,106390.69083472868
2568,214651.71757772876
2569,213678.40930710925
2570,140325.48676588834
2571,208824.9794947663
2572,139387.08433059507
2573,219892.33001035053
2574,216145.97191309268
2575,115923.89044094454
2576,140117.2744660452
2577,147716.8366860753
2578,97642.74377573961
2579,76815.63731747147
2580,121039.37545643469
2581,126897.86216679243
2582,135839.97704790044
2583,236497.0408296506
2584,180411.89445600123
2585,209205.98745914584
2586,197612.1989502092
2587,195966.91813176128
2588,142666.01351507794
2589,146913.4386677524
2590,228038.52170467944
2591,241739.2533433949
2592,227394.7036933436
2593,238053.2515745395
2594,181612.0699435801
2595,182903.14562638474
2596,285027.8315492575
2597,209429.56408358153
2598,292550.65109310264
2599,276428.72500108526
2600,116951.75794134875
2601,137317.28462203318
2602,104944.6742624654
2603,108549.49646506422
2604,118868.68751887548
2605,104309.91226140616
2606,140835.0199715192
2607,208416.1418976616
2608,228804.95379892644
2609,166604.64579849245
2610,128143.49509319154
2611,135739.27400225
2612,151237.04511359628
2613,140981.57506517964
2614,133512.52958056927
2615,131569.78566339728
2616,141460.88760156528
2617,175573.47519744234
2618,195795.29398119354
2619,230238.3465371902
2620,192791.08647763028
2621,194081.64760731944
2622,208115.67568852406
2623,239467.53704494925
2624,313039.93441803876
2625,307632.30436732044
2626,184381.85877204096
2627,155990.18394621013
2628,389544.3870457951
2629,435093.1516666296
2630,310870.69023094705
2631,392881.22974276764
2632,369299.05115102214
2633,260568.3390303899
2634,331513.70759306103
2635,158816.60637711728
2636,195496.9084820854
2637,153925.30646979433
2638,261726.6795255114
2639,211662.0605538098
2640,151905.42898632557
2641,106612.67121527439
2642,191035.89174019752
2643,120334.94192337175
2644,156333.5464233249
2645,131196.32181190612
2646,113941.6511004447
2647,124241.81963604823
2648,140290.98493064698
2649,174595.21086107948
2650,147011.49130494246
2651,154870.90234788193
2652,351592.5126564186
2653,240309.02560166648
2654,234740.0532075106
2655,295584.53293065605
2656,283163.74617910344
2657,288612.4029874017
2658,279780.521831464
2659,286570.2855403081
2660,307867.07309913205
2661,270426.5033357608
2662,277807.1619041786
2663,267870.36388848745
2664,237666.70755599046
2665,267561.04476495873
2666,256453.68917508962
2667,199221.99323863845
2668,187701.64177680836
2669,190249.86537657108
2670,276768.53524344414
2671,189506.89611220447
2672,206636.25169779762
2673,209616.9759951071
2674,227236.37223436232
2675,176731.82894323807
2676,206032.29933457883
2677,231630.48323187194
2678,261483.74580715116
2679,232965.50946053266
2680,253374.888458708
2681,350847.1293668069
2682,324582.1530689126
2683,489519.7492290698
2684,284863.7147048799
2685,315329.5877476465
2686,253828.47567564656
2687,261266.98424306643
2688,213474.4622647873
2689,183244.10016402105
2690,392052.97398152587
2691,195773.74367606945
2692,160150.0001847872
2693,197877.85952304507
2694,165884.76174693025
2695,206519.096347326
2696,189734.72568487877
2697,198138.4438464273
2698,186470.38788823236
2699,172959.9507389657
2700,160419.8568069821
2701,152729.30800522538
2702,108513.23330835589
2703,133723.74390216457
2704,155317.45652014582
2705,113966.73476838885
2706,119768.02389660562
2707,123175.70143755189
2708,124419.07973357169
2709,119935.20762939352
2710,134240.94093014117
2711,240812.14172705074
2712,396366.132822149
2713,181218.1114377501
2714,153269.55359106182
2715,170757.97686374013
2716,144195.40415224773
2717,184207.00668330496
2718,216794.27570759153
2719,157286.71804617296
2720,161944.37383414456
2721,123390.00698611175
2722,148546.67368322492
2723,155273.8213452579
2724,123181.92950100615
2725,124384.52271722617
2726,145919.2485053434
2727,231239.37771610977
2728,162972.48297062985
2729,154814.22611238985
2730,145674.8158882095
2731,119234.77936061184
2732,130699.38503668696
2733,181384.04872077092
2734,181627.04566824058
